#     MHz     10*Log10(L.P) 10*Log10(LG1.P)
151.351        -0.0871907     -14.7186
151.652        -0.0906297     -13.4660
151.952        -0.0946540     -12.3839
152.252        -0.0992704     -11.4357
152.553         -0.104487     -10.5956
152.853         -0.110311     -9.84450
153.153         -0.116754     -9.16816
153.453         -0.123825     -8.55545
153.754         -0.131538     -7.99759
154.054         -0.139904     -7.48752
154.354         -0.148938     -7.01945
154.655         -0.158656     -6.58858
154.955         -0.169074     -6.19086
155.255         -0.180211     -5.82287
155.556         -0.192085     -5.48166
155.856         -0.204718     -5.16468
156.156         -0.218133     -4.86970
156.456         -0.232353     -4.59476
156.757         -0.247404     -4.33813
157.057         -0.263314     -4.09829
157.357         -0.280113     -3.87386
157.658         -0.297831     -3.66360
157.958         -0.316503     -3.46642
158.258         -0.336165     -3.28131
158.559         -0.356855     -3.10737
158.859         -0.378614     -2.94378
159.159         -0.401485     -2.78980
159.459         -0.425514     -2.64473
159.760         -0.450753     -2.50795
160.060         -0.477252     -2.37890
160.360         -0.505069     -2.25705
160.661         -0.534264     -2.14192
160.961         -0.564900     -2.03307
161.261         -0.597045     -1.93009
161.562         -0.630774     -1.83260
161.862         -0.666163     -1.74026
162.162         -0.703296     -1.65274
162.462         -0.742260     -1.56975
162.763         -0.783152     -1.49102
163.063         -0.826072     -1.41628
163.363         -0.871129     -1.34531
163.664         -0.918439     -1.27788
163.964         -0.968125     -1.21379
164.264          -1.02032     -1.15285
164.565          -1.07517     -1.09488
164.865          -1.13282     -1.03973
165.165          -1.19344    -0.987223
165.465          -1.25721    -0.937234
165.766          -1.32431    -0.889625
166.066          -1.39495    -0.844271
166.366          -1.46935    -0.801057
166.667          -1.54773    -0.759874
166.967          -1.63036    -0.720621
167.267          -1.71752    -0.683203
167.568          -1.80948    -0.647531
167.868          -1.90659    -0.613522
168.168          -2.00917    -0.581098
168.468          -2.11761    -0.550186
168.769          -2.23230    -0.520719
169.069          -2.35370    -0.492631
169.369          -2.48227    -0.465863
169.670          -2.61854    -0.440359
169.970          -2.76307    -0.416065
170.270          -2.91649    -0.392932
170.571          -3.07946    -0.370915
170.871          -3.25273    -0.349968
171.171          -3.43712    -0.330052
171.471          -3.63351    -0.311128
171.772          -3.84289    -0.293160
172.072          -4.06636    -0.276114
172.372          -4.30513    -0.259959
172.673          -4.56055    -0.244665
172.973          -4.83413    -0.230205
173.273          -5.12757    -0.216553
173.574          -5.44280    -0.203685
173.874          -5.78199    -0.191578
174.174          -6.14766    -0.180212
174.474          -6.54267    -0.169566
174.775          -6.97038    -0.159623
175.075          -7.43473    -0.150367
175.375          -7.94038    -0.141781
175.676          -8.49295    -0.133852
175.976          -9.09926    -0.126566
176.276          -9.76778    -0.119912
176.577          -10.5091    -0.113879
176.877          -11.3370    -0.108457
177.177          -12.2694    -0.103638
177.477          -13.3307   -0.0994138
177.778          -14.5548   -0.0957781
178.078          -15.9907   -0.0927252
178.378          -17.7117   -0.0902503
178.679          -19.8293   -0.0883496
178.979          -22.5006   -0.0870204
179.279          -25.7763   -0.0862606
179.580          -28.2586   -0.0860692
179.880          -26.6193   -0.0864461
180.180          -23.2867   -0.0873921
180.480          -20.4528   -0.0889089
180.781          -18.2124   -0.0909991
181.081          -16.4049   -0.0936661
181.381          -14.9063   -0.0969144
181.682          -13.6353    -0.100750
181.982          -12.5379    -0.105178
182.282          -11.5768    -0.110206
182.583          -10.7256    -0.115844
182.883          -9.96500    -0.122099
183.183          -9.28032    -0.128983
183.483          -8.66025    -0.136507
183.784          -8.09582    -0.144684
184.084          -7.57984    -0.153528
184.384          -7.10643    -0.163053
184.685          -6.67068    -0.173276
184.985          -6.26851    -0.184215
185.285          -5.89643    -0.195889
185.586          -5.55143    -0.208318
185.886          -5.23095    -0.221524
186.186          -4.93271    -0.235532
186.486          -4.65474    -0.250365
186.787          -4.39529    -0.266052
187.087          -4.15280    -0.282622
187.387          -3.92588    -0.300104
187.688          -3.71330    -0.318533
187.988          -3.51394    -0.337944
188.288          -3.32677    -0.358374
188.589          -3.15090    -0.379863
188.889          -2.98549    -0.402454
189.189          -2.82978    -0.426193
189.489          -2.68309    -0.451128
189.790          -2.54478    -0.477312
190.090          -2.41428    -0.504799
190.390          -2.29105    -0.533648
190.691          -2.17462    -0.563923
190.991          -2.06454    -0.595689
191.291          -1.96039    -0.629019
191.592          -1.86179    -0.663989
191.892          -1.76840    -0.700681
192.192          -1.67989    -0.739180
192.492          -1.59595    -0.779581
192.793          -1.51631    -0.821982
193.093          -1.44072    -0.866491
193.393          -1.36893    -0.913219
193.694          -1.30073    -0.962289
193.994          -1.23590     -1.01383
194.294          -1.17426     -1.06798
194.595          -1.11562     -1.12490
194.895          -1.05982     -1.18474
195.195          -1.00671     -1.24766
195.495         -0.956135     -1.31387
195.796         -0.907969     -1.38356
196.096         -0.862084     -1.45693
196.396         -0.818362     -1.53423
196.697         -0.776694     -1.61570
196.997         -0.736976     -1.70160
197.297         -0.699113     -1.79223
197.598         -0.663015     -1.88789
197.898         -0.628599     -1.98893
198.198         -0.595784     -2.09571
198.498         -0.564498     -2.20861
198.799         -0.534671     -2.32808
199.099         -0.506239     -2.45457
199.399         -0.479140     -2.58860
199.700         -0.453318     -2.73070
200.000         -0.428719     -2.88149
200.300         -0.405294     -3.04162
200.601         -0.382994     -3.21180
200.901         -0.361776     -3.39283
201.201         -0.341599     -3.58556
201.502         -0.322424     -3.79096
201.802         -0.304213     -4.01008
202.102         -0.286934     -4.24409
202.402         -0.270554     -4.49429
202.703         -0.255044     -4.76214
203.003         -0.240374     -5.04926
203.303         -0.226520     -5.35750
203.604         -0.213456     -5.68895
203.904         -0.201160     -6.04599
204.204         -0.189611     -6.43136
204.505         -0.178788     -6.84824
204.805         -0.168674     -7.30034
205.105         -0.159251     -7.79206
205.405         -0.150504     -8.32863
205.706         -0.142418     -8.91643
206.006         -0.134981     -9.56326
206.306         -0.128179     -10.2789
206.607         -0.122002     -11.0758
206.907         -0.116440     -11.9701
